,Pos1_Relative@RevJoint1,Pos1_Relative@RevJoint2,Vel1_Relative@RevJoint1,Vel1_Relative@RevJoint2,Acc1_Relative@RevJoint1,Acc1_Relative@RevJoint2
23,0.787998871168142,37.453077162045005,-1.7807248507435922,-3.2931687734041226,76.44834040309371,-112.84010646009446
24,0.024598392182824114,35.203595860251426,-0.9171122797592872,-4.524640582952678,83.05695189679619,-119.71146368981542
25,-0.22941591262436134,32.232491035595174,0.0012025374795801014,-5.815307048085094,88.90662402237712,-125.94827697331101
26,0.05066163538837998,28.5132218626827,0.9549071963946822,-7.144233443619848,93.21582530667604,-130.57785831542344
27,0.872307623414045,24.039604551813724,1.9066582606837752,-8.466235153562307,94.52206758998693,-131.6594295082307
28,2.212014223896503,18.84461106967008,2.7903073516226993,-9.696481713215947,90.41723099224208,-125.90287744188012
29,3.99741126707697,13.025203238752013,3.5050451543662557,-10.701690708836496,77.78835216528296,-108.98155323504628
30,6.094199682067867,6.760941821849471,3.931342334947585,-11.32140714267379,54.349205022130604,-77.64162627807022
31,8.312300465759279,0.30640107334315303,3.977161992804527,-11.431352164025187,21.171112793987987,-33.21019933876158
32,10.436409867595671,-6.0500524029374745,3.625265870820284,-11.00850419816342,-16.402751420856134,17.119782604491718
33,12.266027580021856,-12.040231770218192,2.936278473089933,-10.135199670083999,-51.40011228698879,63.92686371626377
34,13.643546346441752,-17.4537809930017,2.0097109759781357,-8.94522200912887,-78.90452208267004,100.640812955966
35,14.462956345774174,-22.148893405881402,0.9430850348818307,-7.567572613268316,-97.40993757272035,125.39027577405568
36,14.664275184904582,-26.043765716175677,-0.18800713378334066,-6.099485302741707,-107.87607008450985,139.66921731428266
37,14.222617507528312,-29.100775747348074,-1.3319577393289812,-4.604321073366165,-112.22208873196288,146.2340224004936
38,13.137324495548242,-31.311398114665153,-2.45585106747812,-3.119644443441512,-112.33353880123242,147.72310418530344
39,11.423688714491362,-32.684850787306786,-3.53919872473371,-1.6665581654121269,-109.66769737908572,146.1134805403459
40,9.107254338759418,-33.240876544522706,-4.568993778669537,-0.25711236962592565,-105.20890161894395,142.66757114571806
41,6.220443204404347,-33.00590490349185,-5.536184387900352,1.1003786605961317,-99.54903985818967,138.05522434816834
42,2.8008778176083524,-32.01176589106476,-6.433166143430352,2.3975981889803393,-92.98176630644322,132.49976100681897
43,-1.1088632065794428,-30.29648981389809,-7.251554236285418,3.6230320553530433,-85.5531498693949,125.86216245898362
44,-5.460216988727808,-27.906966288025735,-7.979930476706177,4.758898805283309,-77.07613676427991,117.67853816302772
45,-10.196190772390125,-24.90337183228427,-8.60147255477655,5.778135011162281,-67.1281661573121,107.17528981297136
46,-15.247788335032226,-21.364986753157616,-9.092134171625226,6.642337244852186,-55.08684389592409,93.3385921121776
47,-20.53020681083536,-17.39601202962178,-9.420986738853514,7.302934589097262,-40.285778404268626,75.15253505522247
48,-25.94069553188062,-13.128595247571525,-9.55484948561892,7.708483718980194,-22.35279334260494,52.08757405250191
49,-31.360632303364042,-8.719565558858633,-9.467816725275725,7.818793003813862,-1.6487474202126293,24.716489982713426
50,-36.66312476694441,-4.3390390181375125,-9.152111203206331,7.620577251544475,20.4974710297042,-4.975588908597246
51,-41.72456966371989,-0.1534626315070966,-8.62352613922754,7.1350839388282274,42.07148561962305,-34.024735042638184
52,-46.43595505832589,3.690962322412375,-7.917437802842051,6.412081023859262,61.09636847997248,-59.54172766510129
53,-50.71013478875732,7.0788380827609245,-7.078323803453058,5.5145480683032275,76.30640070209563,-79.68287031494262
54,-54.48368264002836,9.928254171168803,-6.149191564724565,4.5032692411211706,87.37761106817783,-93.97950332220614
55,-57.71446919124699,12.187242018994922,-5.16513952578336,3.4274286977545003,94.72934529868064,-103.04921452568712
56,-60.37711996358192,13.827059371712451,-4.151411530224502,2.3217038311250207,99.1583041598326,-108.06470973349633
57,-62.45807678005731,14.83493464232707,-3.1243341044484385,1.2075972249741547,101.52462756668149,-110.29539097228528
58,-63.951366606144965,15.207775935988664,-2.0934397044562107,0.0965420920350546,102.56779158386769,-110.83544477878928
59,-64.85551084441101,14.947603290665981,-1.0639065136333112,-1.0064869795303366,102.82482802629528,-110.48038745890858
60,-65.17174477878756,14.05892675031376,-0.03888167951375188,-2.0995055509532676,102.60993330415488,-109.6947521015066
61,-64.90351971771514,12.548012555161591,0.9781778854665752,-3.180041045869231,102.0072613903701,-108.60059412242592
62,-64.05741635559565,10.42426006555391,1.9810225945760003,-4.241454547680437,100.8587970173204,-106.96109917073667
63,-62.64549555554784,7.703672929234983,2.958035465631008,-5.269152214044929,98.75380406331243,-104.16690401217403
64,-60.68892309670305,4.4142513459676564,3.890159570261,-6.237535030141174,95.05953096372662,-99.28111767164529
65,-58.22207356193519,0.602068671545382,4.750766303988696,-7.109704454338967,89.06028054575921,-91.23836828592599
66,-55.29545883421278,-3.6642020481470894,5.509123475750089,-7.842313132247865,80.24390036137282,-79.25336318946958
67,-51.97547480100489,-8.293316934819046,6.137743442319392,-8.395964189869344,68.655963023597,-63.327844399207834
68,-48.33993686346388,-13.177447186203658,6.620591878208755,-8.746960877233743,55.07515171727775,-44.509035388854755
69,-44.4705209969703,-18.202679150969033,6.957497933704255,-8.89382529031366,40.81882136574029,-24.627296194747117
70,-40.444890375767706,-23.260174007863938,7.16237707849586,-8.855137319657743,27.264853018989555,-5.6299304488873645
71,-36.330990607167244,-28.254363348333953,7.257133203944088,-8.66126697317183,15.405400439854844,11.048025425281509
72,-32.1846390562377,-33.106750145923854,7.265070530373096,-8.345272694967628,5.6643191386288265,24.748988593670106
73,-28.049906660839085,-37.75575210027188,7.206325373131156,-7.936543311853946,-2.0283142050114407,35.49828969592568
74,-23.961266577007535,-42.154122996804745,7.095809559118392,-7.457896190242231,-8.043769657252142,43.74259900794743
75,-19.94635422749853,-46.26547329439959,6.942994868736504,-6.925183537231385,-12.868931896311636,50.09499225910065
76,-16.02874232346869,-50.060765977887186,6.752625175817846,-6.348224522649945,-16.98090000381322,55.16229105238915
77,-12.230201808399912,-53.51538750299722,6.525781464066386,-5.73215440306449,-20.78328938066423,59.4587330745411
78,-8.572528581005102,-56.606871131117,6.260916505699038,-5.078762607500732,-24.585419822213964,63.37907078535795
79,-5.078751328406099,-59.31330151154877,5.954776172519802,-4.387587980843069,-28.604451734489203,67.20468275580288
80,-1.7739151203856522,-61.61222324262762,5.603137123469592,-3.65675892014891,-32.97738346982152,71.12344979561567
81,1.3144843695940978,-63.479977144960316,5.201392803177713,-2.8835808568305374,-37.77545460298211,75.25305799948211
82,4.1564060345139495,-64.89129393491042,4.744990944967627,-2.0648968407082577,-43.01864630805494,79.66330227529164
83,6.7193581636753095,-65.81906697032679,4.229752916116594,-1.1972972674698816,-48.6886712793854,84.3943632430935
84,8.968633021871085,-66.23413890979894,3.6519934723280674,-0.2770205340846772,-54.746937368108334,89.48328018092872
85,10.867566383787633,-66.10506106017456,3.008546305352448,0.700142626353621,-61.145379708919236,94.97191861046906
86,12.37777710422182,-65.39769297617634,2.2965804194627992,1.7392452964947225,-67.84626927062392,100.93081593862411
87,13.459177100173477,-64.07451502911371,1.5131897727961547,2.84677553634274,-74.84143880226046,107.47902902750133
88,14.069761726905341,-62.09355500405398,0.6548056820757395,4.031451139944792,-82.17270635498942,114.8045814751136
89,14.164960941938403,-59.40678907486907,-0.2836135159854294,5.305222893062709,-89.95222328118801,123.18639589412686
90,13.696531292797559,-55.95800813913094,-1.3093991901861433,6.684241036553619,-98.3697783677411,132.9967213125026
91,12.611198352447985,-51.680321113020156,-2.432640255642415,8.189326233296512,-107.67262785496668,144.6712618667662
92,10.849508778671265,-46.49426526825664,-3.664956089627207,9.84408079458046,-118.04525775055825,158.54060096678973
93,8.347507305585381,-40.30970465553764,-5.012851755079925,11.665452170903922,-129.20815818572925,174.27172780205842
94,5.047427564584254,-33.0405547384457,-6.4561845497471095,13.633546915524601,-139.29157892770618,189.29690941514014
95,0.9315812879695926,-24.651984290862444,-7.8953786298490165,15.617691329939962,-142.376790345499,195.37523485491272
96,-3.907128190473074,-15.258898431735041,-9.075974503122955,17.270628253241657,-126.16531235936955,175.32079324449535
97,-9.195755527736907,-5.223461111175958,-9.62302570674196,18.075709419929982,-78.52519265523077,112.11239425885077
98,-14.518446755249258,4.895671741713045,-9.319572663922816,17.734246133399605,-5.944861682824808,14.60665188269138
99,-19.462013123103148,14.544651063690537,-8.297298989215285,16.430374197177525,66.16996835166216,-82.05594001966298
100,-23.72907811719036,23.330414568775055,-6.85707821410355,14.58073254049587,118.07137012590226,-150.66152868534357
101,-27.156479446505074,31.04451082869697,-5.249193593217015,12.52845245774996,146.5494198103696,-187.03914014776797
102,-29.68094561849332,37.61381446898734,-3.618073012055575,10.466559253205894,157.59119786387026,-199.8058289361684
103,-31.298194315523865,43.04210996894277,-2.0309286682396532,8.478463131922243,158.34003875524104,-199.14183847832382
104,-32.033275598425625,47.36792646092236,-0.5131173737499122,6.587871882156012,153.96739832212268,-192.4200091281891
105,-31.923472582239867,50.64008290334654,0.9289316529734126,4.791493641326664,147.45903794590828,-183.89847995365812
106,-31.009896514435766,52.90582344952536,2.2959257616804845,3.076192847497701,140.28603380713042,-175.6528676986444
107,-29.333843311191558,54.2060600521158,3.590650441398738,1.4267857231925731,133.076972927646,-168.5114621474305
108,-26.935460948061703,54.57418517549932,4.8163119185352326,-0.17090702491718446,126.06977369346976,-162.68332318036317
109,-23.853100623972175,54.03626967705226,5.97661619482839,-1.7295230093613263,119.37681402536748,-158.1355309610802
110,-20.12269787149286,52.61159049053359,7.076311934289455,-3.2603899659050697,113.10540102778793,-154.76961155704083
111,-15.776993953631873,50.31324076000202,8.121634353113413,-4.7737894459689265,107.38987896622416,-152.48317149760783
112,-10.844857081553698,47.148954345109345,9.119965116977452,-6.278382825686931,102.35201216611443,-151.1339365474683
113,-5.351312360856298,43.12297744811643,10.07795299418783,-7.778627120192349,97.98327734045745,-150.39427187458963
114,0.6802721301975225,38.24080951933003,10.996632663385869,-9.268161823023677,93.90636259936986,-149.4337922767815
115,7.221487356692791,32.52019391266346,11.861328613163591,-10.716055200097024,88.94846365147947,-146.33747141117485
116,14.22425457067871,26.012851845169777,12.62489590283644,-12.043997961582004,80.55404011850953,-137.30863335086764
117,21.59708789548779,18.838287114069942,13.190959326489688,-13.104229753409474,64.58895255778432,-116.45170736682297
118,29.18245993126297,11.214935906736258,13.424455,-13.696898703830747,37.09600064918578,-78.32850926579894
119,36.75962668710136,3.454106686786176,13.21750330447316,-13.66516976010552,-1.4314791244769083,-23.99421582832099
120,44.08642260185147,-4.101565003541296,12.569181332108736,-13.008113866382539,-43.69856725339531,35.8056557325923
121,50.954351711961266,-11.158093556842388,11.58633881333852,-11.880373135650247,-80.089075563339,87.11796387943741
122,57.2204704545417,-17.516459885403634,10.411282382775068,-10.488183862408071,-105.03344058539793,121.85189669377087
123,62.80807643174077,-23.07388940440655,9.160078075044156,-9.000597417292536,-118.42481914087162,139.78975917443034
124,67.68997842391397,-27.799990848737536,7.904706311674596,-7.5231251095728275,-123.16633988312452,145.09474332711454
125,71.86921098714495,-31.708562314481142,6.680927374843835,-6.108318385567724,-122.64070122147768,142.68533400689125
126,75.36375186981107,-34.83519357262564,5.501609281790136,-4.774628355806888,-119.50147751817852,136.47450104968544
127,78.19663974112655,-37.22235282956925,4.3669324625852095,-3.5210689332878005,-115.478917612423,129.06213333203073
128,80.39035427313232,-38.91071499269712,3.270974659388541,-2.3369354322418587,-111.55680842011705,121.9629288549304
129,81.96388140553617,-39.93453413442228,2.20511035673654,-1.2069741660393483,-108.24322955278784,115.98506924410816
130,82.93134579905654,-40.31935136747006,1.1596394423668386,-0.11399974776578148,-105.77912030829862,111.5266196473014
131,83.30132207104828,-40.08089000778502,0.12432370725452913,0.9601090109646329,-104.28074263693482,108.78280019148707
132,83.07646545808458,-39.2244371955609,-0.9115197458993798,2.034085310246944,-103.81654177000776,107.85930275641084
133,82.2531923890009,-37.74443164259392,-1.9591238866036527,3.1272559647399163,-104.44579231357426,108.83120541606661
134,80.82129118329192,-35.62413383016545,-3.030246208956063,4.25937950878501,-106.2233993404816,111.75193954224704
135,78.76390208692695,-32.8357063983081,-4.136663367769957,5.44977785113549,-109.16892864943459,116.61051043792366
136,76.0582060367241,-29.341597253435374,-5.2880986278390285,6.71419158954048,-113.1519793437995,123.16454928834315
137,72.67831946714068,-25.099084653771342,-6.487360630722046,8.057686071413396,-117.66814006215095,130.62109569769382
138,68.60282080792808,-20.07150697144634,-7.720105185717941,9.459879712416171,-121.40568772396713,137.01986657994865
139,63.830033067566404,-14.250573805735527,-8.938587382235557,10.85177585780561,-121.70071213289023,138.46651168999432
140,58.40091277109289,-7.689519340905306,-10.048376028628379,12.097068829582216,-114.55284090179518,129.17493606777668
141,52.41883446720027,-0.5316755771549992,-10.923232945796325,13.013599904129503,-96.50807670724988,104.16028686889291
142,46.04615688845777,6.9942026143965705,-11.463282903778717,13.456303909204241,-68.17264642894656,64.23380138811109
143,39.471311992732524,14.620579756156928,-11.651690020485937,13.398230253023744,-35.28468041694404,17.539637242703407
144,32.86778854559803,22.099889888738986,-11.550346999875515,12.925536447718262,-5.005379675869051,-25.6663664580673
145,26.36923678193712,29.241029175245643,-11.25051094130367,12.168520890020726,18.320623529584395,-59.023149214870955
146,20.065765049668784,35.91595194361663,-10.83138605566366,11.243088049970627,34.04848319843174,-81.36999943453671
147,14.012993567537308,42.04819357294488,-10.345311035106942,10.229213998786925,43.754500344272856,-94.71489148630562
148,8.24452205849552,47.596133036021115,-9.8197783130382,9.173075571848631,49.62037750412702,-101.98078699341835
149,2.7828002483072254,52.538226009529595,-9.264833692963393,8.096879350334287,53.536428689279546,-105.74000241687358
150,-2.3532607890126656,56.86241822608126,-8.679906145640075,7.007905697983862,56.84063733539281,-107.84491574471951
151,-7.143577083594565,60.559475226390376,-8.0589656342026,5.905305893148423,60.342909909061774,-109.45496775449635
152,-11.564605870558978,63.61931331071902,-7.393883225066156,4.784350642940282,64.45314099225044,-111.2152901428795
153,-15.58851707634902,66.02921036239051,-6.67650443702516,3.6388756771173476,69.30962361379682,-113.43679009570837
154,-19.18339795162416,67.77312975344886,-5.899847584340155,2.4625425657927984,74.88033610810638,-116.2344835669619
155,-22.313921871449708,68.83155544359995,-5.058570020816923,1.2491060912840375,81.04530511890829,-119.64061214870513
156,-24.94224672361112,69.181459,-4.149045980213524,-0.007617640272975734,87.65003258309127,-123.661858332119
157,-27.0287935118196,68.79601926545574,-3.1689115092452766,-1.3144318933097736,94.5589658704227,-128.34152266101987
158,-28.53263565731502,67.64392977397789,-2.116198642749488,-2.6797944488827596,101.70053094803393,-133.80470908088088
159,-29.411329303295375,65.6879806016767,-0.9880620144625301,-4.1152771115550415,109.1092309448236,-140.3003689458451
160,-29.619850222078327,62.88264256625236,0.2208937137776612,-5.637464294819177,116.96677370848181,-148.24592949348153
161,-29.10855247720933,59.1705465893922,1.5205442941262728,-7.2701300166562195,125.63230250191685,-158.25967108570995
162,-27.820054010638955,54.477726301228046,2.9270941034219273,-9.046351118323445,135.64744524163126,-171.1679808530739
163,-25.68571296411252,48.708572067940835,4.4632693470687865,-11.008371125477135,147.6274969373482,-187.85734907997
164,-22.624579559470178,41.74435512728536,6.151457724495769,-13.197719754525483,161.75507171031234,-208.57570975409539
165,-18.555179958702084,33.45999802625752,7.982323177036525,-15.61099108058542,175.9761005491054,-230.40996970673376
166,-13.446963968077654,23.79640847048151,9.822050460533022,-18.06974689611277,181.30719,-240.72037
167,-7.438762528425215,12.926856247358913,11.271683138810277,-20.023329972308368,157.0778802069771,-210.47903102827743
168,-0.9341117063198112,1.3913593438348784,11.785991872955679,-20.714412,86.64655040082988,-116.2317991474277
169,5.517264688750743,-10.06738436192942,11.213290858080269,-19.932289014541503,-9.297879633233862,13.397663574386826
170,11.450470668348316,-20.824791497574388,9.903184913930177,-18.163184925292544,-90.4397391142033,122.40614365462062
171,16.589431503504755,-30.518409536134897,8.276080897772195,-15.99022493344599,-138.6201408107262,185.666003533889
172,20.8203513410821,-39.009707159482275,6.591938624785184,-13.770885890928716,-158.482860086056,209.84462739379524
173,24.12825704250956,-46.294541228517325,4.967905113298892,-11.661601026159882,-161.09650986153363,210.56719317097065
174,26.546059566365713,-52.43115479716367,3.443103351075054,-9.708395704686641,-155.35235117399134,200.40275283531662
175,28.124557780775078,-57.497542974279185,2.0225422685115344,-7.908568612301231,-146.48811920647546,186.7893759936452
176,28.917934483179096,-61.57079391289905,0.6995762907546759,-6.242487541728437,-137.02716004813396,173.33517951882123
177,28.97831615998888,-64.71914779362898,-0.5342724004765156,-4.687788922814189,-127.93229224995255,161.42498119863984
178,28.354545189222335,-67.0004079771791,-1.685735603255809,-3.2248687572398183,-119.40829857110724,151.33636143599983
179,27.092668963030818,-68.46296603192124,-2.7592410396084794,-1.8381937217629556,-111.36979779323578,142.89046364002104
180,25.236768401366717,-69.147575,-3.757521506594122,-0.5159773784555206,-103.6752925631465,135.7778656229043
181,22.829496984971996,-69.08899000183031,-4.682648756584824,0.7508083652515403,-96.23362147132411,129.71170574399946
182,19.91208075537824,-68.31717101540141,-5.5370434266488555,1.969491705676674,-89.03751275139034,124.48277062556622
183,16.52388908493424,-66.8579129786815,-6.324333278936028,3.146791280381798,-82.16515407536805,119.98099906670211
184,12.70165607360029,-64.73303503934837,-7.0498370087460875,4.28947233303094,-75.75529700335801,116.17229322779178
185,8.47847235761786,-61.96026908553856,-7.720748267234594,5.404780886025666,-69.9791625033474,113.07801423449035
186,3.8828368107333233,-58.5530159048484,-8.345916111546904,6.5004731759380086,-65.00426013733805,110.73885674463031
187,-1.0620072649452652,-54.52032238160937,-8.935118095170855,7.584177885797381,-60.94821126594722,109.15996113604308
188,-6.338072138948206,-49.867584387650766,-9.49751104424581,8.661644736832379,-57.80892282882273,108.21781555250044
189,-11.931228159510852,-44.598972889125406,-10.038625020715251,9.732917882192371,-55.34394507217705,107.49082333885906
190,-17.82724086289859,-38.72326577551284,-10.554764002380118,10.784829871555207,-52.857227539192735,105.95773420828101
191,-24.003266230698586,-32.265779481845975,-11.023558053391561,11.778135913992404,-48.872019050650295,101.5394937891781
192,-30.41328182599044,-25.288609563031677,-11.391784094819634,12.630971164673209,-40.83903683138789,90.70217799538608
193,-36.96945521791792,-17.91604813078213,-11.57023302837652,13.212598148323774,-25.50961385742187,69.00929806650043
194,-43.53095405613041,-10.348998267406166,-11.4566209624805,13.376708045660376,-0.9291014840638638,33.94366809376476
195,-49.91669070722973,-2.8453899638285094,-10.991826910437167,13.040906174059867,30.67658454896926,-11.072191247326145
196,-55.94242319662547,4.333507542587995,-10.202726969300047,12.24617156203973,62.832162850204696,-56.67296847032787
197,-61.45884687305904,10.977511362457633,-9.183515616041928,11.129207265943766,88.89149788519262,-93.355275828712
198,-66.36912171506232,16.95248685212863,-8.041087489021749,9.844441378633618,105.79239920277178,-116.76953978390755
199,-70.62523261052347,22.194872898535138,-6.857445061970592,8.510400576630591,114.17361703537523,-127.85924098981053
200,-74.21397699450768,26.69150215214205,-5.68115516034168,7.197290820379973,116.4772133654833,-130.16035254430415
201,-77.14222005104965,30.458064948682193,-4.534352801627218,5.936791994552134,115.27920603811742,-127.42013849238546
202,-79.42564707862346,33.522643938447715,-3.4226233344187733,4.736108421352029,112.54172045479118,-122.51891673953504
203,-81.08150307763762,35.91488008673525,-2.342355762192666,3.58851655731225,109.53170546684265,-117.34573330233218
204,-82.12453502988241,37.65977239403975,-1.285643096319557,2.4804957269157164,106.95808277335823,-112.98323742504597
205,-82.56493200018505,38.7743963649869,-0.24273812111127313,1.3953633985601641,105.17971512400328,-110.00331755966724
206,-82.40741099510593,39.266320958169814,0.796706748208523,0.3151762229336512,104.35617139820636,-108.6802128635043
207,-81.65084996507342,39.13293249180853,1.8432107444932466,-0.7785120045880092,104.55233646688578,-109.13929144033551
208,-80.28810391552574,38.36101414605034,2.90743680596316,-1.9044626930564057,105.79926098825632,-111.44315166908623
209,-78.30585876283979,36.92658930696405,4.000282589604376,-3.0816997174665914,108.12279533656476,-115.63014647991002
210,-75.68460310372612,34.794938056645876,5.13259785061407,-4.328860612756671,111.52859293255625,-121.6874820435375
211,-72.39906539968109,31.921570089465618,6.314039589644553,-5.662259967617512,115.93897318583964,-129.4557495318842
212,-68.42016220067329,28.25540730249905,7.549573625483633,-7.0904966078882214,121.01522714436771,-138.36772966948956
213,-63.72059061239964,23.74753179669058,8.831203552829267,-8.602255062567293,125.78039191632092,-146.90644698239447
214,-58.287695837244755,18.370405095241665,10.122134410862683,-10.143430553011715,127.98887267908333,-151.71385683982075
215,-52.14667267637706,12.151813026538846,11.336066336611628,-11.587805782614023,123.5918060158753,-146.86296081382307
216,-45.38877617057776,5.2156622460696695,12.333076607826948,-12.732061017685712,107.66456616502404,-125.23802668469013
217,-38.18321276778913,-2.2011091600103327,12.966739036046386,-13.364120096485465,78.13239086894868,-83.88328722343743
218,-30.751939283138277,-9.784958318738703,13.167000448383211,-13.382121090186864,39.39489298798679,-29.161123720921296
219,-23.319507875771286,-17.218265178477232,12.973039718019605,-12.842186944301872,0.20093532670975378,26.275195329484916
220,-16.072403995541094,-24.238944241622626,12.486858914345623,-11.89331920698738,-32.34511740889192,72.0163048672855
221,-9.145141328321458,-30.6620919510839,11.811236115732312,-10.689053709544927,-55.82323431489051,104.28973871728181
222,-2.6269298337171136,-36.371993111463134,11.01946265599942,-9.343239347615718,-71.39269031316519,124.48428418126105
223,3.4240099344625463,-41.3025223982321,10.153115691229223,-7.925264635143579,-81.5540128194365,136.02640289105534
224,8.966956030351156,-45.41790246544829,9.230945578343034,-6.471340673752605,-88.66267153584033,142.270391285274
225,13.968942593862053,-48.69818646880186,8.258053857864022,-4.996418210408807,-94.4136191833137,145.75159794101114
226,18.399045102800372,-51.12983397011244,7.232910865998386,-3.5034493737378725,-99.81413026738495,148.1151151102614
227,22.22546061084175,-52.70009090312325,6.1515439477158775,-1.9889104971250902,-105.36242867467537,150.34098438424707
228,25.414479592017173,-53.39372453253927,5.0096467321898945,-0.4456217878929394,-111.24735915711716,152.99955924102306
229,27.930156531664366,-53.190863250158685,3.8030980688444362,1.1364027245736104,-117.51895017271639,156.4681434134185
230,29.734210105504033,-52.06515792806866,2.5276442788207536,2.7700594393186577,-124.20325169168129,161.06646840255019
231,30.78549412874365,-49.98174539057067,1.1779283453879348,4.4719989995588065,-131.3821681865056,167.15161912177678
232,31.039149078225137,-46.894900635357715,-0.2533563509951833,6.263216227817772,-139.21304061412945,175.13165589795227
233,30.445743632480145,-42.74616932902474,-1.7748656635918625,8.167573448375343,-147.83828878475546,185.33427781783223
234,28.952622254201415,-37.4657674048042,-3.3911478672629,10.203607625107168,-157.03158975883045,197.5137748210728
235,26.512988894309046,-30.98526092334646,-5.083960364049853,12.357906012416837,-165.19803019935188,209.45787107728717
236,23.11536414656544,-23.278927380761623,-6.765976995152205,14.519830629803177,-167.20042948056772,213.94750563293815
237,18.8460032712307,-14.451641789103029,-8.212163139714509,16.384732105496408,-152.14589869584844,195.6426487327671
238,13.955446804963586,-4.8332062657184025,-9.077745272587805,17.47774086510837,-108.42077825220063,138.08141171745416
239,8.835771372286317,5.05123940046596,-9.135438187199146,17.483762864091393,-39.98645998493225,46.42856065550325
240,3.8915312131967568,14.659183093992468,-8.476252887464018,16.52771962676668,30.616878384076955,-48.26001192895234
241,-0.5747314253899987,23.588484725599642,-7.377979032771617,14.992355181369422,83.4238632187438,-118.44430343905152
242,-4.390815467817546,31.615892997001893,-6.0929341070554255,13.223405858107565,113.47762052341221,-157.41138023407342
243,-7.487375318318371,38.65789376703381,-4.77661130906278,11.430682516864653,125.58073122107385,-171.98530806768954
244,-9.858825996205567,44.7157979991119,-3.5061888036051396,9.714258270679593,126.555040026055,-171.75666834539444
245,-11.532857825742724,49.832958181561466,-2.313114913491308,8.110171901246307,121.72332888166665,-164.19146006021768
246,-12.551720012930389,54.068639754869935,-1.2065133327899584,6.6234200733014355,114.34785891521096,-153.84715647635818
247,-12.962418230788472,57.48444150950492,-0.18607589332550845,5.246224473698259,106.1450906610894,-143.09544939170092
248,-12.812217686738734,60.13835914780201,0.7516215844488148,3.9670881129323234,97.89489409094574,-132.97418109041752
249,-12.147011050500637,62.082897166842955,1.6104335978171829,2.774805902875542,89.88572313043238,-123.81022962669314
250,-11.010899206211334,63.36506885845567,2.393827437936425,1.6597917042099226,82.1881808050382,-115.60448742723466
251,-9.446231180795195,64.02709713871361,3.104854448762657,0.6142868274106981,74.79786521464109,-108.23505614329994
252,-7.493644072333339,64.10724729828202,3.7464222688851354,-0.36791837738996946,67.70383634276092,-101.55874769462824
253,-5.192058059017427,63.64049485170567,4.321595016070367,-1.2918904840818648,60.91276177340626,-95.45105070707979
254,-2.5784667752096624,62.65907795595528,4.833845570017219,-2.1620080133104906,54.45433275445998,-89.82479293992938
255,0.3122623304047636,61.19284370265079,5.28712263486147,-2.9821564422200915,48.369871044421785,-84.6182327438903
256,3.4476475292196227,59.269462489437714,5.68579006357646,-3.755869249236344,42.70117311651052,-79.7868772930658
